emery paper, 5
unworthy of one, 5
high growth rate, 11
betting parlor, 7
refuse to consider, -32
dead hand, 1
mesalliance, -2
federalistic, 28
opposite, -7
luculent, 8
dissent from, -21
bottling, -6
signifying, 28
Anzac, 1
non-Catholic, -1
marang, 3
setting-free, 11
jehad, 1
kinescope, 9
chonchina, 3
mortgagee, -1
plumule, 9
newsiness, 14
unfolding, 44
handclap, 13
have the cheek, -3
relevantly, 4
ungodly, -46
bearings, 115
Springfield, 1
bookery, 1
Ops, -1
twangy, 61
tokening, 11
unicellular, 1
januis clausis, -1
congestedness, 5
puerile, -8
satiric wit, 4
lost in, 17
Mangarevan, 2
tat, 3
Prince of Peace, 1
impanation, -1
flint, 20
garbage can, 2
rational, 94
literalist, 12
attribute, 92
bumptiousness, 4
impale, 34
misgivingly, -1
Roman numerals, 1
lay into, 33
woodnote, 10
dorado, 1
unsleeping, -10
harlequin glasses, 2
falconry, 10
domesticated, 19
wish very much, 11
ritual uncleanness, -1
haughtily, 2
screwing machine, 1
Augustinian, 1
hydrate, 2
Indian club, 4
Ket, 2
deadlock, 52
come round to, 7
Swaps, 1
rudderstock, 3
past due, -11
nutate, 21
ibex, 11
aviator, 6
Religious Humanism, 1
harvestman, 14
self-opinionatedness, 3
covered way, 25
cornerstone, 33
geriatrician, 1
political leader, 3
sound-absorbing material, 7
hang in suspense, 4
pay old debts, 5
dumping, -5
saprophyte, 32
synodic, 1
set before, 39
snake, 79
high regard, 27
haywagon, 3
celestial spaces, 2
movie camera, 1
assured, 72
jingle bell, 6
be in store, 11
methane, 17
matched, 45
bubbling, 13
processed, 30
impervious to, 6
attouchement, 7
barred spiral, 2
bourgeois, 69
chalk, 145
unperforated, -3
farad, 2
nearing, 56
basic, 64
burning hot, 22
influx, -13
sortably, 5
without a name, -8
grudgingly, 2
ante, 31
affiance, 7
farci, 23
triangles, 5
soiled, 23
tress, 3
mullion, 14
steel-trap, 18
do up, 81
Locrian mode, 1
long dozen, 3
see it through, 17
manipulatable, 11
infrangibility, 5
be left, 4
metier, 63
silver-voiced, 21
Gullah, 6
airway, 17
man the garrison, 17
handset, 1
inhabitant, -6
trick of eyesight, 2
laryngospasm, 19
afford proof of, 15
forced landing, 10
isometrics, 12
anciently, -1
toil, 71
half-pint, 7
drop asleep, 2
Member of Parliament, 16
northland, 8
Wahabiism, 1
sombrous, 11
Cheremis, 2
speculative, 32
and also, 21
gum spirit, 1
quaternian algebra, 2
philologue, 9
unrelievedness, 8
stat, 24
squash, 139
conversationalist, -2
sacristan, 6
slop, 101
undying, -26
energy, 107
elevating, 1
overcredulousness, 4
impress forcibly, 8
arbitrate, 22
besmirchment, 1
flight of wit, 14
hygrograph, 2
disunify, -7
laminar-flow system, 3
marantic, 6
portraiture, 66
optic neuritis, 1
high finance, 1
alarmingness, -1
any day, 1
ALGOL, 10
pen up, 30
a, 11
substratosphere, 20
narcist, 1
juvenal, 7
civilized taste, 16
happy hour, 19
linotype, 1
home roof, 8
hexahedral, 1
dopey, 8
volunteer navy, -1
of interest, 1
anility, -2
diversification, 26
hurrah, 44
not a hint, -2
in arms, 26
fist, 24
monazite, 1
whereto, 3
formally, 7
anomalism, -9
five bucks, 1
aroused, 35
nombril point, 52
habitually, 23
ecclesiastical council, 7
switchblade, 1
stainless, 19
dinner party, 17
phony, 146
unintellectuality, -7
cheap money, 1
to the right, 3
hunting horn, 7
Uncle Sugar, 1
unfulfilled pledge, 15
milk-and-water, -12
wain, 3
bachelorism, 6
make it clear, 5
weighing machine, 2
on, 43
irreligion, -14
imminent, 44
glabrous, 8
manchild, 7
opuscule, 47
harlequin, 56
sassafras nut, 1
faintly, -4
commentator, 21
survive, 71
hedge about, 36
rath, 22
gobble, 49
out for bear, 6
hypnotic sleep, 1
in session, 17
a damn, 39
collectivism, 47
unastounded, -4
sequelant, 29
outdoors, 4
horrendously, 1
perfunctory, -66
spongy, 11
ceresin, 1
fabricational, 1
make a prediction, 12
treasure up, 30
single transferrable vote, 4
crossjack yard, 2
acescent, -1
weather deck, 4
potgut, 11
lifts, 9
facing, 30
cupmate, 13
nonprohibitive, 5
ait, 12
bastardizing, 1
Upper Cretaceous, 2
prescribe, 66
integrated, 50
thanksgiving, 38
vertical envelopment, 2
self-contentedness, 3
fever ward, 13
slithery, 34
campestrian, 3
illuminant, 39
rosy outlook, 2
four bits, 14
knitting machine, 2
jambon, 10
inconsistent, -152
bookbindery, 21
hard-featured, -3
with effort, 5
cardinal deacon, 12
tripartite, 4
Cycadales, 1
outhaul, 2
fusillade, 91
shylocking, 8
reputation, 36
offend the eye, -2
thronged, 19
geophilous, 3
calembour, 2
bid good morning, 4
cynegetics, 10
flirt with death, 3
uninterrupted, -16
unwed, -6
unused, -48
mountain sheep, 11
pumping, 16
ordinary shares, 7
knighthood, 7
chiropodic, 2
be contrary to, -3
sparkling, 106
geopolitics, 2
running high jump, 15
lift a finger, 12
by slow degrees, 1
transgress, -20
preconcert, 13
administer, 101
unfulfilling, -9
blinker light, 1
oleomargarine, 8
little monkey, -13
wireless telegraphy, 3
reason for, 9
booking office, 12
discomfiture, -35
canned, 38
slanderous, 12
pay and allowances, 8
associates, 5
soft sell, 6
magnetite, 4
Bifrost, 5
backpacking, 10
cognate, 75
superexcellence, 5
fruit compote, 2
pacifist, -3
wide-roving, -1
anklebone, 1
symbolically, 1
neighborlike, 19
ill service, -1
spreading out, 3
feast and famine, 1
acquired tolerance, 11
spiritualistic, 6
childishness, -15
spindleshanks, 4
foresheets, 3
health-enhancing, 16
get an income, 2
magnify, 92
art, 153
pulling out, -3
roadster, 19
leastwise, 22
belie, -34
one-horse, 4
stratagem, 101
armed force, 13
cookery, 15
steel mill, 2
good faith, 14
gazpacho, 5
traumatic, 2
Archean, 2
feelings, 9
stage setting, 50
childless, -31
mental capacity, 31
azureness, 1
molar, 17
tossing and turning, 4
tamper, 6
pronunciamento, 35
fractional, 24
castle, 34
stigmatize, 86
resolved, 22
seat, 121
uhlan, 1
increscent moon, 2
security guard, 8
vilifying, 17
self-educated, 1
rake off, 1
counted on, 1
renunciation, 14
dispatcher, 14
antiquated, 30
pudency, 12
formulation, 68
special dividend, 3
observation tower, 31
unintermitted, 13
supernatural virtues, 8
wading pool, 2
Synoptic Gospels, 1
resentment, -23
leg show, 4
carousel, 22
book of verse, 2
big shot, 18
not pass muster, -1
be smitten, 2
at daggers, 1
early-warning radar, 1
ponderousness, -15
oviduct, 4
musical quality, 5
remedy an injustice, 1
base-minded, 9
huffing, 4
grand prior, 7
gradatim, 1
not tell apart, 26
stigmatized, 11
task force, 32
dateline, 2
underset, 29
dernier ressort, 11
cinereous, 17
sledgehammer, 29
mongoose, 11
commemoration, 36
one-way, -2
raving mad, 9
spiritual body, -1
holdup man, 1
cat the anchor, -3
transcendent universal, 8
iridization, 2
sail for, 17
Middle Greek, 2
touristy, 14
disarticulation, -39
self-conceit, 4
crowdedness, 14
storage space, 8
stationary, -30
compound interest, 6
gad, 35
reasoning, 50
cuttings, 8
herds, 2
agnate, 49
reform politician, 3
welfare capitalism, 5
assertive, 23
modulation, 56
faun, -3
womenfolk, 4
red wine, 2
move aside, 18
variations, 1
volatilizable, -1
sheep dip, 2
in brief, 3
unrefutable, 16
shaver, 6
single reed, 12
bibliolatry, 21
bridal, 10
sea urchin, 1
tidy up, 12
disaffirmation, -15
Sussex, 2
acquire, 67
wheedle, 39
lodgings, 24
excel, 26
inextensible, -16
tractable, 76
gathered, 73
postboy, 18
in concord, 19
spirituality, 6
flow in, 15
bones, 77
arithmometer, 2
ungiving, -22
instrumentate, 11
spasmodical, -2
free-enterprise, 1
straight up, 8
panegyric, 31
philosophical optimist, 8
ignominious, -35
weight-watch, 1
muck up, 20
guidon, 14
quatrefoil, 7
orphan, -17
overhear, 5
smoking room, 1
pampas grass, 3
extra sec, 2
corporate body, 21
power shovel, 2
papagallo, 1
peonize, 9
peculiarity, 88
electronic nutcracker, 1
burned, 35
vouchsafer, 17
starvation, 20
to a T, 1
LLD, 1
water wheel, 2
gigster, 14
farce comedy, 10
dental, 75
sticky mess, 37
shrink, 79
faveolate, 3
expedite, 55
fucoid, 1
at one jump, 5
on the bias, 4
nurturing, 22
rudiment, 32
impress, 217
healthfulness, 10
cry wolf, 2
double back, 4
oarsman, 1
revels, 10
pandemonium, 27
stone-deaf, -1
reasonable hope, 7
peony, 1
sovereign, 83
charge to experience, -1
nag, 50
fall in with, 97
Barmecidal, 14
big chief, 3
Maytime, 2
garroter, 11
unbruised, -21
poet laureate, 6
overlade, 22
affix, 66
monarchic, 38
radiance, 43
Texas Independence Day, 2
housewarming, 56
eloquent tongue, 8
speciality, 48
limited monarchy, 10
emasculated, 2
feel at home, 1
impliable, -10
in vain, -2
percolator, 14
ready for, 16
passing through, 3
line of goods, 7
auditory canal, 5
flunkyism, 9
sixty, 3
good judge, 10
full-blown, 14
be believed, 1
subterfuge, 105
accusal, 16
interdiction fire, 8
externalization, 3
luxury-loving, 3
kedge anchor, 1
abstruse, 49
for free, 7
poltroonish, -2
mesotron, 2
speckledy, 15
forklift, 9
corruptibility, 6
paranoia, -12
highwall tent, 1
CAT, 16
decoy duck, 9
sandwich, -12
acculturation, 22
olfactory sense, 2
atmospheric visibility, 6
shapeliness, 21
backachy, 2
fence off, 3
unaccompanied, -3
heart, 170
Gloria, 25
plushy, 7
fink, 19
loa loa, -42
crake, 1
together with, 10
pick up speed, 9
expansively, 1
centurion, -3
gonorrheal rheumatism, -23
irrefutability, 1
rifle corps, 1
unfamiliar, -76
hind, 30
send flying, 4
physiologically addictive, 2
indebted to, 13
massif, 2
burdock, 1
incur disesteem, 2
musing, 40
unpolished, -98
worm in, -30
orchestra leader, 3
eradicate, 22
Cyclopean, 13
proof before letter, 1
Tract, 6
Arianism, -3
gold-dig, 3
lace paper, 1
World Reason, 1
recruiting, 19
fall, 171
goshdarn, 7
ninepins, 3
tots, -1
caress the ear, 6
eighty-six, -6
polka-dot, 14
en route to, 11
old song, 2
gorgeously, -1
ringed, 2
unsaintliness, -18
statistic, -1
indicator, 45
vacillatory, 8
as a bonus, -1
naturally, 57
doddery, 12
tongs, 17
thoughtful, 94
awe, 31
oneirology, 2
hypertrophied, -1
sceptic, -3
the military, 13
underlessee, 8
forever, 7
Lissajous figure, 8
anticipatory, 51
well-behaved, 10
vitreousness, 1
talking point, 7
hard drinker, 10
black squall, 7
Sanctus, 6
engulfed, 17
Lorelei, 7
neon, 5
prurience, 12
control signals, 10
venous, 2
conventicle, 49
foredoomed, 9
rachitic, 30
unprovable, -27
wifehood, 9
mimeograph copy, 11
gill net, 21
corselet, 6
resolutive, 5
furcate, 25
weighbridge, 2
nationalism, 21
keep time, 13
governance, 52
pinup, 34
thanks, 38
cut a swath, 20
snowmobile, 5
spend the time, 6
income stock, 7
iron nerves, 1
maim, 19
dysphemistic, -30
papoose, 4
lawsuit, 23
depthless, -14
crystal-clearness, 10
radio engineer, 4
discharging, 1
refreshing, 38
practice upon, 18
world view, 16
zitherist, 1
promise, 96
viperoid, 7
defrock, -38
deluder, -8
dining utensils, 4
center of consciousness, 5
unaccountably, -4
waggishness, -3
logger, 3
collegese, 1
schemer, -6
reef down, 7
self-expression, 1
expectingly, 2
plate fulcrum scale, 2
echoer, 19
implied meaning, 22
Kashmiri, 2
cave painting, 6
solipsism, 4
Socratic, 1
stanchion, 38
soddenness, 1
tamper with, 47
camel saddle, 1
albacore, 1
Corona Australis, 1
all-inclusive, -4
protesting, -2
be taken unawares, 1
ultrasonic, 3
first cousin, -4
grape juice, -1
bad debt, -2
church member, 5
wash-colored, 5
progression, 121
dim out, 6
rather than, 3
inclined to, 12
misanthropic, -1
attend closely to, 2
automechanical, 1
belonging, 13
cycling, 4
indictable, 12
insolidity, -10
hairstone, 1
harmonic flute, 20
revising, 1
unmusical, -16
exurb, 5
materialness, 5
periodicity, 58
coauthor, 35
agitating, 29
cooker, 4
unanalyzable, 10
thurify, 1
commensalism, 36
secondary digestion, 8
landgrave, 24
impartation, 33
double, 221
good luck, 16
thing of beauty, 4
score up, 15
blether, 16
ytterbium, 5
hang over, 21
pendulum, 59
emotional shock, -1
hallucinatory, 5
incandescent lighting, 6
make a light, 1
come hither, 1
circummigrate, 21
wanton cruelty, -10
mutt, 5
beet harvester, 2
stopped up, 13
malamute, 14
smallish, 9
opposition party, 7
vindicated, 1
take time, 13
supersession, 11
array, 255
airline stewardess, 19
decretal, 26
forwarder, -1
lie detector, 1
tubercle, 78
prepare, 188
brown bear, 11
essentialist, 2
in Indian file, 1
selfhood, 25
chemisorb, -3
decision, 68
hives, -3
copyright infringer, 1
allowed, 23
site, 70
spoons, 4
special handling, 11
shove off, 14
flump, 40
tricorn, 20
exercise of memory, 5
otography, 1
underrated, -1
cheerlessness, -21
doolie, 1
syllabic, 66
feel sore, 1
selfsameness, 30
allocution, 27
overawe, -2
fieldworker, 1
egocentristic, 4
bundle up, 39
Schiller, 1
inextension, -9
Texas tower, 11
woodcock, 1
cuneate, 2
diaphanous, 32
Varietyese, 1
slinker, 1
psychicism, -8
pocketbook, 21
immovable feast, 5
sprawled, 11
enshroud, 58
inverse relationship, 11
incorporeity, 13
make no mistake, 13
pain in the neck, 1
malodorous, 35
ordain, 87
muscles, 1
compress, 91
sterilize, -8
periodontic, 2
intensively, 3
give a thrill, 6
sales agent, 17
suspend judgment, 6
smart crack, 14
wraithy, -4
collision mat, 17
gastric, 4
moist, 5
be light, -4
spathe, 11
garden party, 18
frequenting, 4
precious metals, 9
Charon, -2
dry bones, 20
fear-struck, 2
lumen, 6
vermicular, 1
Granicus River, 1
boring, 11
clink, 54
steerage, 41
fierceness, 10
object to, -11
pollbook, 1
pneumatophany, 14
cubes, 7
glaze, 116
languish for, 5
intemperateness, -20
plummet, 54
barn dance, 14
telepathic dream, 1
grow light, 1
go AWOL, 16
imposture, 55
United Press International, 2
entify, 4
intimate acquaintance, 5
longitude, 38
avant-garde, 60
foul, 156
drink deep, 8
competitive, -27
discursive reason, 29
shimmery, 7
ulcer diet, 5
district attorney, 5
closed mortgage, 1
langrel shot, 8
procrastinate, 38
palliative, 39
alpenglow, 1
periphrase, 8
county seat, 2
spraddled, 6
poverty, -8
high-set, 17
SOP, 7
infernal regions, 3
bargaining session, 21
marionette, 44
two-party system, 7
mimicked, 16
wind, 241
council of war, 41
vole, 11
unversified, -1
Lachesis, -3
Faeroese, 2
the boondocks, 6
fastback, 1
seamanship, 50
infected, 10
death chair, 17
monastery, 2
unclad, -14
megacosm, 12
put with, 24
straw in the wind, 1
verdict of guilty, 7
bogus, 43
paradigm, 32
rain, 103
lard, 61
spinosity, 4
jargonish, -1
labiodental, 72
diabetic, 1
pediatric, 2
monkish, -1
merchandise, 20
regressing, 1
swan song, 82
steer, 83
quite, 87
aperient, 3
in shards, 29
whining, 21
put trust in, 3
show the gate, -3
crystallography, 3
theological virtues, 8
eldorado, 6
meg, 16
rustic style, 12
girdle the globe, 21
preindicate, 16
squab, 36
globe-trot, 13
consummative, 13
Braille, 1
foretokened, 6
substantiatable, 5
undevised, -23
spiritedness, 38
having a part, 13
spiketail coat, 3
under the breath, 1
precisianist, 29
catamount, 12
traffic light, 18
kismet, 20
fore-topgallant yard, 2
right-handedness, 1
Greek tragedy, -1
go in, 9
pulsive, 8
cotenant, 5
timber, 41
unsevered, -2
mulatto, 3
sesquicentenary, 1
brainpan, 1
exactly, 84
blond, 6
theater, 94
impenitent, -9
committee consideration, 9
palaetiology, 14
lister cultivator, 2
conelike, -2
reaming-out, 4
virus disease, -17
Napoleonic code, 4
abhor, -9
Kr, 1
hals, 5
plushness, 13
publicist, 17
costume jewelry, 3
retold story, 2
step stool, 17
stump tail, 2
thick witted, -1
skid road, 6
dead-end, 4
pretty well, 6
occlusion, 44
take turns, 14
the wink, 18
dynamoelectric, 3
preferably, 4
dedicated, 50
nightstick, 4
nyanza, 16
aspergil, 7
potation, 52
apple green, 3
sheen, 11
pose as, 20
morbid growth, -4
Brahmanism, 2
untenanted, -14
bright outlook, 2
slick, 185
governability, 2
reverse of fortune, 3
Mentholatum, 1
bomos, 3
showman, 7
ocean sea, 4
Algonquin, 2
pallidness, 1
Arabia Deserta, 2
bow maker, 1
space opera, 24
be poised, 19
weigh upon, 27
doubtfully, 2
front rank, 13
high price, 1
airward, 7
balletic, 22
aboriginal, 43
resident, 7
sustentation, 36
Monocotyledones, 1
insensible to, -21
observation plane, 1
servant of God, 15
mix up, 13
inquisitionist, 5
striving, 47
gullet, 15
thunderheaded, 5
long ballot, 4
besmirched, 26
assizement, 22
register of deaths, 3
protective clothing, 38
mogul, 44
write off, -17
impartial arbitrator, 8
involving, 13
gyve, 28
private instructor, 2
firing line, 7
saffron veil, 4
threepence, 16
seesawing, 4
osteopathic, 2
sketching, 5
befit, 18
fierce temper, 2
not look back, 1
protozoan, -1
unvalued, -10
bereft, -15
mad with lust, 4
masterfulness, 4
main-skysail mast, 2
unbreakability, 2
jampan, 1
tintinnabulum, 6
countertenor, 26
in part, 22
leatherback, 2
Wirephoto, 21
innkeeper, -1
nabbing, 15
offices, 16
functionally illiterate, -27
corneous, 7
per se, 9
Royal Navy, 6
plaster cast, 24
overpraised, 11
womanliness, 1
cadastre, 20
Aegospotami, 1
local oscillator signal, 12
electron-positron pair, 2
the hurdles, 3
airify, 9
white sour, 1
normalized text, 6
stand up to, 9
extricate, -5
sexually abstinent, 8
research paper, 32
bibliothecary, 6
lending library, 1
banefully, -2
strigose, 8
turn informer, 13
horseradish, 5
diabolic, -22
undiffident, -4
differentiate, 42
sleep-provoking, 1
trekker, 27
awful silence, 12
conclusive, 89
shower room, 7
pimpernel, 4
indistinctness, -18
custody, 53
undeftly, -4
constitutive, 22
hoist, 40
Leghorn, 1
chirr, 52
invaginated, -3
enfeoff, 37
fancy-born, 2
crescendoing, 4
screaky, 11
guilty verdict, 7
adequacy, 26
extravagantly, -8
tallying, 9
Old Testament, 1
detained, 17
shy of, -10
goose-step, 5
SW by S, 1
thrilled, 48
Takelma, 2
throw into jail, 4
organizational, 4
touchableness, 1
arrange a match, 9
a world-without-end bargain, 8
hip rafter, 2
tweeter, 3
undamaged, -24
standardize, 49
anticipating, 30
consortship, 14
concavo-convex lens, 9
achieve satisfaction, 4
license, 82
plash, 49
send to sleep, 2
Panama, 3
acrylic painting, 9
workday, 18
cognition, 14
turtle, 5
prying, 19
unsweetness, -1
intently, 12
gumboil, 27
littleneck clam, 3
campaign, 48
gambling den, 7
expiration, 71
substantiating, 2
terriginous, 1
narrow minded, 1
unburdened, -7
formidable defenses, -5
dude ranch, 21
sex-starved, 16
uptight, 34
embellished, 88
wrong side, 5
doubled, 17
fustian, 7
asthma, -26
ombudsman, 23
political influence, 9
musquash, 11
retell, 29
standing up, 4
shirtdress, 2
venerably, 6
luxation, -20
sidewinder, 6
gelatin, 60
to and fro, -1
underpants, 2
northwest by west, 1
unornamental, -2
unsheltered, -14
guilty, 9
Loyalty Day, 2
pissed, 38
bibliopolism, -1
try the patience, -11
reconsideration, 8
rescind, -6
scrape acquaintance with, 2
renderable, 4
endomorphism, 2
spinner of yarns, 4
deteriorated, 31
bar mitzvah, 7
rictus, 13
ripply, -21
withness, 5
altar facing, 3
factotum, 1
OK, 192
metal sculpture, 12
inoperability, -4
pastoralist, 6
oral method, 1
psychodiagnostics, 1
airborne infection, 6
wimpled, -21
Vietnam War, 1
bottling up, 9
share ledger, 7
frostbitten, 3
tonsilitis, -31
conduction, 10
de-emphasize, 13
quadruped, 7
in sail, 1
windfall, 20
beyond question, 5
the facts, 10
war economy, 1
eulogium, 22
prosodics, 7
politico-economic, 8
infallibly, 12
prevail on, 22
gaper, 14
multiplex telegraphy, 6
nursery school child, 3
overstep, -7
Nimrod, 13
groceries, 9
board of directors, 12
peace of God, 1
analogical, 9
galactosemia, -1
restrictive, 39
have coming in, 19
Ulysses, 7
past danger, 1
grandee, 24
underwriter, 23
date at, 2
silicone, 3
divagational, 7
hazy idea, 7
preferential system, 4
mammoth, 28
declaim, 36
multiflorous, 6
declinatory, -7
radicated, 4
body of knowledge, 5
Y shaped, 1
the drill, 27
analects, 44
in motion, 18
ward heeler, 41
rostrum, 34
distributively, 4
self-occupation, 10
dinner, 30
salade, 4
carter, 24
froufrou, 18
chambre, 1
suspensive, 28
keep between us, 10
milady, 1
vale of tears, 7
a priori principle, 17
Kern, 5
schnorrer, -1
encirclement, 12
New Englander, 1
remittent, 5
cumbered, 14
spectrum-luminosity diagram, 3
Navy anchor, 1
knock stiff, 14
escarp, 31
take a peep, 4
drum, 95
scoop shovel, 1
kill, 138
do up brown, 2
be admitted, -4
godkin, 3
old-fashionedness, -1
head fast, 2
pair off, 41
tooth and nail, 11
eater-out, 10
pasture on, 4
in re, 7
riffle, 32
habeas corpus, 6
impressionable, 70
honey bunch, 19
relatedness, 46
intriguingly, 1
changeless, -19
shuffle along, 32
send a wire, 5
electric lighting, 6
kick the bucket, 11
presumably, 10
be unflappable, 9
exception taken of, 4
Amazon, 5
take a break, 5
gyp, 66
Nashua, 1
motorcycle, 13
tackle, 145
depopulation, -2
chiseler, 1
operatic singing, 10
sanitary engineer, 1
offshore, -1
all ready, 21
geodynamics, 2
piracy, 5
pubescent, 13
unmitigable, -14
occupational neurosis, -3
abundant, 53
electrolysis, 6
physical condition, 6
bodily size, 4
public law, 3
foodstuff, 23
furiously, 20
dead and buried, 23
unsturdy, -8
variola, -42
misreckon, -6
entry, 29
tugging, 19
paving, 35
children, 22
reservedness, 8
happen along, 6
diaphragm, 43
shortened version, 25
face cards, 26
Wyoming Day, 2
fibrinous pneumonia, -11
nonbeliever, -7
quixotic, 5
cham, 7
tensile, 1
economize, 9
Dadaist, -1
saltish, 4
dramaturge, 6
anthropophagous, -24
movement of air, 3
sneaker, 3
suppose, 78
ogive, 13
helter-skelter, 39
serf, 37
echoic, 11
hand of death, 16
repairer, 3
neutralize, 2
obscene literature, 3
unorganized data, 10
tarn, 16
loose ends, -12
bewitchery, 40
pack in, 5
fire ant, 3
single-hearted, 9
victual, 14
other half, 5
unshakeable, 3
noodlehead, 3
taking a role, 24
extravasation, 12
sanguinely, 2
single, 74
geographically limited, 5
Hindustani, 2
hooch, 7
observe, 155
saddling, 34
allegorical, 22
modicum, 103
chinchy, 11
concurrent, 72
collective bargaining, 3
slumber, 13
wrongheadedly, 1
cryptonym, 16
etude, 47
stainlessly, 6
harbor of refuge, 8
pry, 57
without equal, -15
vibrator, 9
sham, 178
group psychology, 1
bent, 204
diphyletic, 2
happenstance, 33
intermediatory, 7
howl, 103
cinders, 2
repertory show, 4
lathing, 28
Osco-Umbrian, 1
bocage, 4
round sum, 1
pithy saying, 32
foreordained, 10
compensate, 78
douse, 28
futureness, 3
unsameness, -6
mesne lord, -5
reprimand, 51
get around, 53
crocodile, 5
grieve over, -1
misdirection, -24
apophthegm, 8
precipitateness, -1
from every quarter, 1
Scaramouch, 4
virus warfare, 1
consulship, 18
live coal, 5
hindsight, 5
star-pointed, 1
philosophistic, 4
agonistic, 2
displeasure, -64
superjunction, 13
ditty bag, 2
pill, 20
in the past, 8
lost, 11
jackleg politician, -1
point-blank, 33
jackrabbit, 15
alarm bell, 16
open the floodgates, 3
decomposition, -2
placative, 2
Christ, 2
Goldstein-Sheerer test, 3
occipital bone, 1
headdress, 11
hampered, 21
blood picture, 8
remount, 14
be realized, 19
Mother Hubbard, 2
binful, 2
end stop, 6
whisk, 60
incurving, 5
fro, -2
play on, 14
arch over, 5
hearse, 5
horrifically, 1
leasehold, 27
uninebrious, 1
shushing, 28
cap of darkness, 1
lend lease, 1
air duct, 12
available funds, 3
pesticide, 26
chloroplast, 3
low comedy, 10
skinflint, 5
power elite, 42
high and low, 4
created nature, 11
auditory ossicles, 5
acanthous, 4
solemn, 76
out of harness, -12
luke, 13
depiction, 59
raisin-colored, 1
before everything, 9
interest group, 18
dairy-farming, 5
pedals, 9
babbitt, 1
astigmatic lens, 9
trough, 139
yellowish-green, 10
undried, -3
improperly, -29
tribulations, 1
domino, 8
curlew, 1
overseership, 9
Pierian Spring, 5
metric, 15
mileage, 40
in good form, 6
medulla, 13
velum, 10
International Phonetic Alphabet, 6
victimization, 22
generate, 72
subterraneous, 1
earth flax, 1
dispensed with, -6
voltage changer, 5
Indian file, 47
teenybopper, 38
hurrying, 4
bean pole, 5
difficultly, -2
fangs, 15
Mexican red, 3
thin-set, 20
spontaneity, -1
right-angularity, 3
strap drill, 1
protuberant, 3
yen for, 5
scurry, 54
school kid, 3
coeternity, 9
educational institution, 2
second mortgage bond, 3
lack of power, -2
arboreous, 3
Carbonarist, 2
criminal conversation, 3
Naraka, 2
A-frame, 1
pale, 154
shake hands on, 15
unoriginality, -5
overeating, -3
shoddiness, -10
perfumed, 15
potsherds, 26
ticklish issue, 3
sword dance, 3
hummer, 7
forewarn, 22
lingual delirium, -1
fleecy-white, -1
done with, 19
main chance, 6
still more, 14
scarcely anything, -6
confrication, 2
pull through, 12
concinnous, 13
perfectly, 49
straight-side, -2
gauntness, 1
go get, 15
preference share, 5
finickingness, 14
by turns, 3
quintillion, -1
flash burn, 35
naturalistic, 14
Einsteinian universe, 11
micromho, 1
criminal syndicalism, -16
unprofundity, -2
tidbit, 12
indefatigable, -22
infinite mercy, 12
cleave to, 25
in heaven, 20
barbet, 3
threescore and ten, 3
uxoricide, 6
stench, 32
historically, 18
pledging, 4
provincialism, 8
transmontane, -1
indeterminateness, -10
preconcertedness, 7
medical history, 2
unhampering, -6
make dutiable, 10
scrawly, 2
fruitcakey, 13
voiced, 74
asking price, 26
valuated, 5
indigenousness, 1
frame of mind, 18
battological, 1
cosy, 7
match race, 11
in conformity with, 7
Lydian stone, 1
Mayday, 16
sallow, 41
daftness, -20
binding stone, 4
uneasiness, -26
excruciatingness, -3
IF video signal, 1
unreasonable, -78
liken to, 9
unfinish, -9
dactylion, 4
mutineering, -5
cluster, 154
demilitarize, -2
forbidden fruit, 37
knaydlach, 3
favorably, 20
claw-hammer coat, 3
goose step, 3
cropping, 17
chip off the old block, 1
oblong, 11
nervous tension, 4
commonly known, 13
precautionary, 12
usher in, 36
work against, 6
kitchenware, 2
leiotrichous, 8
mineworker, 2
satrap, 5
kraal, 17
biocycle, 3
propping, 8
gesticulate, 7
legal paper, 15
comparative ethics, 3
serologist, 1
gangrened, 12
before the house, 2
throwing, 4
presiding, 2
unprofessional, -20
visor, 13
unacquisitiveness, 2
rifle, 52
politico-scientific, 6
surd, 94
wind down, 4
story, 135
radio observatory, 1
retrad, -2
cramps, 22
wash-and-wear fabric, 4
sinusoidal projection, 13
overappraisal, -1
tickly, 2
Christian Science, 1
energetically, 20
talk into, 26
sulliedness, -1
from everywhere, -1
mediator, 49
corelation, 11
thank-you, 11
balustrade, 40
unproficiency, -14
detrimentalness, 1
argue, 93
reconsider, 4
crankish, 3
far ahead, -16
thoroughfare, 42
grooming, 20
half rest, 3
wave trap, 2
benignant, 59
overreligiousness, 6
sophistic, -1
furnished, 8
acclaimed, 30
entertainment industry, 15
trade center, 3
seltzer, 1
unwelcome guest, -1
autobiographical, 4
good-for-nothing, -5
pot-valor, 8
secured bond, 4
Gladstone, 2
standstill, 35
offer to buy, 3
metis, 3
north-northwest, 1
capitalize on, 12
gradus, 20
flux and reflux, 23
diligently, 11
menses, 2
voiced sound, 29
telltale, 49
impulse buying, 2
well-deserving, 11
spur, 140
starkly, 16
handicapped, 9
orb, 67
host, 71
rollicksomeness, 20
paternal, 25
poppycockish, -1
the case, 9
unspoiled, -14
Mishmi, 2
undergrad, 3
Big Ben, 3
foul weather, 7
scornful, 15
artlessly, 3
fortunateness, 10
unimportant, -15
secession, -23
canaliculated, 12
continually, 34
legacy, 35
topsail, 2
Yorkshire pudding, 10
shoals, 12
